install_condition: 1 = trenched; 2 = bored; 3 = attached,,,
ch_index,install_condition,easting,northing
3692,1,623060,4277063
3693,1,623059,4277065
3694,1,623058,4277066
3695,1,623057,4277068
3696,1,623055,4277069
3697,1,623054,4277071
3698,1,623053,4277073
3699,1,623052,4277074
3700,1,623050,4277076
3701,1,623049,4277077
3702,1,623048,4277079
3703,1,623046,4277080
3704,1,623045,4277082
3705,1,623044,4277083
3706,1,623043,4277085
3707,1,623041,4277087
3708,2,623040,4277088
3709,2,623039,4277090
3710,2,623038,4277091
3711,2,623036,4277093
3712,2,623035,4277094
3713,2,623034,4277096
3714,2,623033,4277097
3715,2,623031,4277099
3716,2,623030,4277101
3717,2,623029,4277102
3718,2,623028,4277104
3719,2,623026,4277105
3720,2,623025,4277107
3721,2,623024,4277108
3722,2,623023,4277110
3723,2,623021,4277111
3724,2,623020,4277113
3725,2,623019,4277115
3726,2,623018,4277116
3727,2,623017,4277118
3728,2,623015,4277119
3729,2,623014,4277121
3730,2,623013,4277123
3731,2,623012,4277124
3732,2,623010,4277126
3733,2,623009,4277127
3734,2,623008,4277129
3735,2,623007,4277131
3736,2,623006,4277132
3737,2,623004,4277134
3738,2,623003,4277135
3739,2,623002,4277137
3740,2,623001,4277139
3741,2,623000,4277140
3742,2,622998,4277142
3743,2,622997,4277143
3744,2,622996,4277145
3745,2,622995,4277146
3746,2,622994,4277148
3747,2,622992,4277150
3748,2,622991,4277151
3749,2,622990,4277153
3750,2,622989,4277154
3751,2,622987,4277156
3752,2,622986,4277158
3753,2,622985,4277159
3754,2,622984,4277161
3755,2,622983,4277162
3756,2,622981,4277164
3757,2,622980,4277166
3758,2,622979,4277167
3759,2,622978,4277169
3760,2,622977,4277170
3761,2,622975,4277172
3762,2,622974,4277174
3763,2,622973,4277175
3764,2,622972,4277177
3765,2,622971,4277178
3766,2,622969,4277180
3767,2,622968,4277181
3768,2,622967,4277183
3769,2,622965,4277185
3770,2,622964,4277186
3771,2,622963,4277188
3772,2,622962,4277189
3773,2,622960,4277191
3774,2,622959,4277192
3775,2,622958,4277194
3776,2,622957,4277195
3777,2,622955,4277197
3778,2,622954,4277198
3779,2,622953,4277200
3780,2,622951,4277201
3781,2,622950,4277203
3782,2,622949,4277205
3783,2,622948,4277206
3784,2,622946,4277208
3785,2,622945,4277209
3786,2,622944,4277211
3787,2,622942,4277212
3788,2,622941,4277214
3789,2,622940,4277215
3790,2,622939,4277217
3791,2,622937,4277218
3792,2,622936,4277220
3793,2,622935,4277221
3794,2,622934,4277223
3795,1,622932,4277225
3796,1,622931,4277226
3797,1,622930,4277228
3798,1,622928,4277229
3799,1,622927,4277231
3800,1,622926,4277232
3801,1,622925,4277234
3802,1,622923,4277235
3803,1,622922,4277237
3804,1,622921,4277238
3805,1,622920,4277240
3806,1,622918,4277241
3807,1,622917,4277243
3808,1,622916,4277245
3809,1,622914,4277246
3810,1,622913,4277248
3811,1,622912,4277249
3812,1,622911,4277251
3813,1,622909,4277252
3814,1,622908,4277254
3815,1,622907,4277255
3816,1,622905,4277257
3817,1,622904,4277258
3818,1,622903,4277260
3819,1,622902,4277262
3820,1,622900,4277263
3821,1,622899,4277265
3822,1,622898,4277266
3823,1,622897,4277268
3824,1,622895,4277269
3825,1,622894,4277271
3826,1,622893,4277272
3827,1,622891,4277274
3828,1,622890,4277275
3829,1,622889,4277277
3830,1,622888,4277278
3831,1,622886,4277280
3832,1,622885,4277282
3833,1,622884,4277283
3834,1,622883,4277285
3835,1,622881,4277286
3836,1,622880,4277288
3837,1,622879,4277289
3838,1,622877,4277291
3839,1,622876,4277292
3840,1,622875,4277294
3841,1,622874,4277295
3842,1,622872,4277297
3843,1,622871,4277298
3844,1,622870,4277300
3845,1,622868,4277302
3846,1,622867,4277303
3847,1,622866,4277305
3848,1,622865,4277306
3849,1,622863,4277308
3850,1,622862,4277309
3851,1,622861,4277311
3852,1,622860,4277312
3853,1,622858,4277314
3854,1,622857,4277315
3855,1,622856,4277317
3856,1,622855,4277319
3857,1,622853,4277320
3858,1,622852,4277322
3859,1,622851,4277323
3860,1,622850,4277325
3861,1,622848,4277327
3862,1,622847,4277328
3863,1,622846,4277330
3864,1,622845,4277331
3865,1,622844,4277333
3866,1,622842,4277334
3867,1,622841,4277336
3868,1,622840,4277338
3869,1,622839,4277339
3870,1,622837,4277341
3871,1,622836,4277342
3872,1,622835,4277344
3873,1,622834,4277345
3874,1,622832,4277347
3875,1,622831,4277349
3876,1,622830,4277350
3877,1,622829,4277352
3878,1,622828,4277353
3879,1,622826,4277355
3880,1,622825,4277356
3881,1,622824,4277358
3882,1,622823,4277360
3883,1,622821,4277361
3884,1,622820,4277363
3885,1,622819,4277364
3886,1,622818,4277366
3887,1,622816,4277368
3888,1,622815,4277369
3889,1,622814,4277371
3890,1,622813,4277372
3891,1,622812,4277374
3892,1,622810,4277375
3893,1,622809,4277377
3894,1,622808,4277379
3895,1,622807,4277380
3896,1,622805,4277382
3897,1,622804,4277383
3898,1,622803,4277385
3899,1,622802,4277386
3900,1,622800,4277388
3901,1,622799,4277390
3902,1,622798,4277391
3903,1,622797,4277393
3904,1,622796,4277394
3905,1,622794,4277396
3906,1,622793,4277397
3907,2,622792,4277399
3908,1,622791,4277401
3909,1,622789,4277402
3910,1,622788,4277404
3911,1,622787,4277405
3912,1,622786,4277407
3913,1,622784,4277409
3914,1,622783,4277410
3915,1,622782,4277412
3916,1,622781,4277413
3917,1,622780,4277415
3918,1,622778,4277416
3919,1,622777,4277418
3920,1,622776,4277420
3921,1,622775,4277421
3922,1,622773,4277423
3923,1,622772,4277424
3924,1,622771,4277426
3925,1,622770,4277427
3926,1,622768,4277429
3927,1,622767,4277431
3928,1,622766,4277432
3929,1,622765,4277434
3930,1,622764,4277435
3931,1,622762,4277437
3932,1,622761,4277438
3933,1,622760,4277440
3934,1,622759,4277442
3935,1,622757,4277443
3936,1,622756,4277445
3937,1,622755,4277446
3938,1,622754,4277448
3939,1,622752,4277450
3940,1,622751,4277451
3941,1,622750,4277453
3942,1,622749,4277454
3943,1,622748,4277456
3944,1,622746,4277457
3945,1,622745,4277459
3946,1,622744,4277460
3947,1,622742,4277462
3948,1,622741,4277463
3949,1,622740,4277465
3950,1,622739,4277467
3951,1,622737,4277468
3952,1,622736,4277470
3953,1,622735,4277471
3954,1,622733,4277473
3955,1,622732,4277474
3956,1,622731,4277476
3957,1,622730,4277477
3958,1,622728,4277479
3959,1,622727,4277480
3960,1,622726,4277482
3961,1,622725,4277484
3962,1,622723,4277485
3963,1,622722,4277487
3964,1,622721,4277488
3965,1,622719,4277490
3966,1,622718,4277491
3967,1,622717,4277493
3968,1,622716,4277494
3969,1,622714,4277496
3970,1,622713,4277497
3971,1,622712,4277499
3972,1,622711,4277500
3973,1,622709,4277502
3974,1,622708,4277504
3975,1,622707,4277505
3976,1,622705,4277507
3977,1,622704,4277508
3978,1,622703,4277510
3979,1,622702,4277511
3980,1,622700,4277513
3981,1,622699,4277514
3982,1,622698,4277516
3983,1,622696,4277517
3984,1,622695,4277519
3985,1,622694,4277520
3986,1,622693,4277522
3987,1,622691,4277524
3988,1,622690,4277525
3989,1,622689,4277527
3990,1,622688,4277528
3991,1,622686,4277530
3992,1,622685,4277531
3993,1,622684,4277533
3994,1,622682,4277534
3995,1,622681,4277536
3996,1,622680,4277537
3997,1,622679,4277539
3998,1,622677,4277540
3999,1,622676,4277542
4000,1,622675,4277544
4001,1,622674,4277545
4002,1,622672,4277547
4003,1,622671,4277548
4004,1,622670,4277550
4005,1,622668,4277551
4006,1,622667,4277553
4007,1,622666,4277554
4008,1,622665,4277556
4009,1,622663,4277557
4010,1,622662,4277559
4011,1,622661,4277561
4012,1,622659,4277562
4013,1,622658,4277564
4014,1,622657,4277565
4015,1,622656,4277567
4016,1,622654,4277568
4017,1,622653,4277570
4018,1,622652,4277571
4019,1,622651,4277573
4020,1,622649,4277574
4021,1,622648,4277576
4022,1,622647,4277577
4023,1,622645,4277579
4024,1,622644,4277581
4025,1,622643,4277582
4026,1,622642,4277584
4027,1,622640,4277585
4028,1,622639,4277587
4029,1,622638,4277588
4030,1,622637,4277590
4031,1,622635,4277591
4032,2,622634,4277593
4033,1,622633,4277595
4034,1,622632,4277596
4035,1,622631,4277598
4036,1,622629,4277600
4037,1,622628,4277601
4038,1,622627,4277603
4039,1,622626,4277604
4040,1,622625,4277606
4041,1,622624,4277608
4042,1,622622,4277609
4043,1,622621,4277611
4044,1,622620,4277612
4045,1,622619,4277614
4046,1,622617,4277615
4047,1,622616,4277617
4048,1,622615,4277619
4049,1,622614,4277620
4050,1,622612,4277622
4051,1,622611,4277623
4052,1,622610,4277625
4053,1,622609,4277626
4054,1,622607,4277628
4055,1,622606,4277629
4056,1,622605,4277631
4057,1,622604,4277633
4058,1,622602,4277634
4059,1,622601,4277636
4060,1,622600,4277637
4061,1,622599,4277639
4062,1,622597,4277640
4063,1,622596,4277642
4064,1,622595,4277643
4065,1,622594,4277645
4066,1,622592,4277647
4067,1,622591,4277648
4068,1,622590,4277650
4069,1,622589,4277651
4070,1,622587,4277653
4071,1,622586,4277654
4072,1,622585,4277656
4073,1,622584,4277658
4074,1,622582,4277659
4075,1,622581,4277661
4076,1,622580,4277662
4077,1,622579,4277664
4078,1,622577,4277665
4079,1,622576,4277667
4080,1,622575,4277668
4081,1,622574,4277670
4082,1,622572,4277672
4083,1,622571,4277673
4084,1,622570,4277675
4085,1,622569,4277676
4086,1,622567,4277678
4087,1,622566,4277679
4088,1,622565,4277681
4089,1,622564,4277682
4090,1,622562,4277684
4091,1,622561,4277686
4092,1,622560,4277687
4093,1,622558,4277689
4094,1,622557,4277690
4095,1,622556,4277692
4096,1,622555,4277693
4097,1,622553,4277695
4098,1,622552,4277696
4099,1,622551,4277698
4100,1,622550,4277700
4101,1,622548,4277701
4102,1,622547,4277703
4103,1,622546,4277704
4104,1,622545,4277706
4105,1,622543,4277707
4106,1,622542,4277709
4107,1,622541,4277710
4108,2,622540,4277712
4109,2,622538,4277714
4110,2,622537,4277715
4111,2,622536,4277717
4112,2,622535,4277718
4113,2,622533,4277720
4114,2,622532,4277721
4115,2,622531,4277723
4116,2,622530,4277725
4117,2,622528,4277726
4118,2,622527,4277728
4119,2,622526,4277729
4120,2,622525,4277731
4121,2,622523,4277732
4122,2,622522,4277734
4123,2,622521,4277735
4124,2,622520,4277737
4125,2,622518,4277739
4126,2,622517,4277740
4127,2,622516,4277742
4128,2,622515,4277743
4129,2,622513,4277745
4130,2,622512,4277746
4131,2,622511,4277748
4132,2,622510,4277749
4133,2,622508,4277751
4134,2,622507,4277753
4135,2,622506,4277754
4136,2,622505,4277756
4137,2,622503,4277757
4138,2,622502,4277759
4139,2,622501,4277760
4140,2,622500,4277762
4141,2,622498,4277763
4142,2,622497,4277765
4143,2,622496,4277767
4144,2,622495,4277768
4145,2,622493,4277770
4146,2,622492,4277771
4147,2,622491,4277773
4148,2,622490,4277774
4149,2,622488,4277776
4150,2,622487,4277777
4151,2,622486,4277779
4152,2,622485,4277781
4153,2,622483,4277782
4154,2,622482,4277784
4155,2,622481,4277785
4156,2,622479,4277787
4157,2,622478,4277788
4158,2,622477,4277790
4159,2,622476,4277792
4160,2,622474,4277793
4161,2,622473,4277795
4162,2,622472,4277796
4163,2,622471,4277798
4164,2,622469,4277799
4165,2,622468,4277801
4166,2,622467,4277802
4167,2,622466,4277804
4168,2,622464,4277806
4169,2,622463,4277807
4170,2,622462,4277809
4171,2,622461,4277810
4172,2,622459,4277812
4173,2,622458,4277813
4174,2,622457,4277815
4175,2,622456,4277816
4176,2,622454,4277818
4177,2,622453,4277820
4178,2,622452,4277821
4179,2,622451,4277823
4180,2,622449,4277824
4181,2,622448,4277826
4182,2,622447,4277827
4183,2,622446,4277829
4184,2,622444,4277830
4185,2,622443,4277832
4186,2,622442,4277834
4187,2,622441,4277835
4188,2,622439,4277837
4189,2,622438,4277838
4190,2,622437,4277840
4191,2,622436,4277841
4192,2,622434,4277843
4193,2,622433,4277844
4194,2,622432,4277846
4195,2,622431,4277848
4196,2,622429,4277849
4197,2,622428,4277851
4198,2,622427,4277852
4199,2,622426,4277854
4200,2,622424,4277855
4201,2,622423,4277857
4202,2,622422,4277859
4203,2,622421,4277860
4204,2,622419,4277862
4205,2,622418,4277863
4206,2,622417,4277865
4207,2,622416,4277866
4208,2,622414,4277868
4209,2,622413,4277869
4210,2,622412,4277871
4211,2,622411,4277873
4212,2,622409,4277874
4213,2,622408,4277876
4214,2,622407,4277877
4215,2,622406,4277879
4216,2,622404,4277880
4217,2,622403,4277882
4218,2,622402,4277883
4219,2,622400,4277885
4220,2,622399,4277887
4221,2,622398,4277888
4222,2,622397,4277890
4223,2,622395,4277891
4224,2,622394,4277893
4225,2,622393,4277894
4226,2,622392,4277896
4227,2,622390,4277897
4228,2,622389,4277899
4229,2,622388,4277901
4230,2,622387,4277902
4231,2,622385,4277904
4232,2,622384,4277905
4233,2,622383,4277907
4234,2,622382,4277908
4235,2,622380,4277910
4236,2,622379,4277911
4237,2,622378,4277913
4238,2,622377,4277915
4239,2,622375,4277916
4240,2,622374,4277918
4241,2,622373,4277919
4242,2,622372,4277921
4243,2,622370,4277922
4244,2,622369,4277924
4245,2,622368,4277926
4246,2,622367,4277927
4247,2,622365,4277929
4248,2,622364,4277930
4249,2,622363,4277932
4250,2,622362,4277933
4251,2,622360,4277935
4252,2,622359,4277936
4253,2,622358,4277938
4254,2,622357,4277940
4255,2,622355,4277941
4256,2,622354,4277943
4257,2,622353,4277944
4258,2,622352,4277946
4259,2,622350,4277947
4260,2,622349,4277949
4261,2,622348,4277950
4262,2,622346,4277952
4263,2,622345,4277953
4264,2,622344,4277955
4265,2,622343,4277956
4266,2,622341,4277958
4267,2,622340,4277959
4268,2,622339,4277961
4269,2,622337,4277962
4270,2,622336,4277964
4271,2,622335,4277965
4272,2,622333,4277967
4273,2,622332,4277968
4274,2,622331,4277970
4275,2,622329,4277972
4276,2,622328,4277973
4277,2,622327,4277975
4278,2,622325,4277976
4279,2,622324,4277978
4280,2,622323,4277979
4281,2,622321,4277981
4282,2,622320,4277982
4283,2,622319,4277984
4284,2,622318,4277985
4285,2,622316,4277987
4286,2,622315,4277988
4287,2,622314,4277990
4288,2,622312,4277991
4289,2,622311,4277993
4290,2,622310,4277994
4291,2,622308,4277996
4292,2,622307,4277997
4293,2,622306,4277999
4294,2,622304,4278000
4295,2,622303,4278002
4296,2,622302,4278003
4297,2,622300,4278005
4298,2,622299,4278006
4299,2,622298,4278008
4300,2,622297,4278009
4301,2,622295,4278011
4302,2,622294,4278012
4303,2,622293,4278014
4304,2,622291,4278015
4305,2,622290,4278017
4306,2,622289,4278018
4307,2,622287,4278020
4308,2,622286,4278021
4309,2,622285,4278023
4310,2,622283,4278024
4311,2,622282,4278026
4312,2,622281,4278027
4313,2,622279,4278029
4314,2,622278,4278030
4315,2,622277,4278032
4316,2,622275,4278033
4317,2,622274,4278035
4318,2,622273,4278036
4319,2,622272,4278038
4320,2,622270,4278039
4321,2,622269,4278041
4322,2,622268,4278042
4323,2,622266,4278044
4324,2,622265,4278045
4325,2,622264,4278047
4326,2,622263,4278049
4327,2,622261,4278050
4328,2,622260,4278052
4329,2,622259,4278053
4330,2,622258,4278055
4331,2,622256,4278057
4332,2,622255,4278058
4333,2,622254,4278060
4334,2,622253,4278061
4335,2,622252,4278063
4336,2,622250,4278064
4337,2,622249,4278066
4338,2,622248,4278068
4339,2,622247,4278069
4340,2,622245,4278071
4341,1,622244,4278072
4342,1,622243,4278074
4343,1,622242,4278075
4344,1,622241,4278077
4345,1,622239,4278079
4346,1,622238,4278080
4347,1,622237,4278082
4348,1,622236,4278083
4349,1,622234,4278085
4350,1,622233,4278087
4351,1,622232,4278088
4352,1,622231,4278090
4353,1,622229,4278091
4354,1,622228,4278093
4355,1,622227,4278094
4356,1,622226,4278096
4357,1,622225,4278098
4358,1,622223,4278099
4359,1,622222,4278101
4360,1,622221,4278102
4361,1,622220,4278104
4362,1,622218,4278105
4363,1,622217,4278107
4364,1,622216,4278109
4365,1,622215,4278110
4366,1,622214,4278112
4367,1,622212,4278113
4368,1,622211,4278115
4369,1,622210,4278117
4370,1,622209,4278118
4371,1,622207,4278120
4372,1,622206,4278121
4373,1,622205,4278123
4374,1,622204,4278124
4375,1,622202,4278126
4376,1,622201,4278128
4377,1,622200,4278129
4378,1,622199,4278131
4379,1,622198,4278132
4380,1,622196,4278134
4381,1,622195,4278135
4382,1,622194,4278137
4383,1,622193,4278139
4384,1,622191,4278140
4385,1,622190,4278142
4386,1,622189,4278143
4387,1,622188,4278145
4388,1,622187,4278146
4389,1,622185,4278148
4390,1,622184,4278150
4391,1,622183,4278151
4392,1,622182,4278153
4393,1,622180,4278154
4394,1,622179,4278156
4395,1,622178,4278158
4396,1,622177,4278159
4397,1,622175,4278161
4398,1,622174,4278162
4399,1,622173,4278164
4400,2,622172,4278165
4401,1,622171,4278167
4402,1,622169,4278169
4403,1,622168,4278170
4404,1,622167,4278172
4405,1,622166,4278173
4406,1,622164,4278175
4407,1,622163,4278176
4408,1,622162,4278178
4409,1,622161,4278180
4410,1,622159,4278181
4411,1,622158,4278183
4412,1,622157,4278184
4413,1,622156,4278186
4414,1,622155,4278188
4415,1,622153,4278189
4416,1,622152,4278191
4417,1,622151,4278192
4418,1,622150,4278194
4419,1,622148,4278195
4420,1,622147,4278197
4421,1,622146,4278199
4422,1,622145,4278200
4423,1,622143,4278202
4424,1,622142,4278203
4425,1,622141,4278205
4426,1,622139,4278206
4427,1,622138,4278208
4428,1,622137,4278209
4429,1,622136,4278211
4430,1,622134,4278212
4431,1,622133,4278214
4432,1,622132,4278215
4433,1,622131,4278217
4434,1,622129,4278219
4435,1,622128,4278220
4436,1,622127,4278222
4437,1,622125,4278223
4438,1,622124,4278225
4439,1,622123,4278226
4440,1,622122,4278228
4441,1,622120,4278229
4442,1,622119,4278231
4443,1,622118,4278232
4444,1,622116,4278234
4445,1,622115,4278235
4446,1,622114,4278237
4447,1,622113,4278238
4448,1,622111,4278240
4449,1,622110,4278242
4450,1,622109,4278243
4451,1,622108,4278245
4452,1,622106,4278246
4453,1,622105,4278248
4454,1,622104,4278249
4455,1,622102,4278251
4456,1,622101,4278252
4457,1,622100,4278254
4458,1,622099,4278255
4459,1,622097,4278257
4460,1,622096,4278258
4461,1,622095,4278260
4462,1,622093,4278262
4463,1,622092,4278263
4464,1,622091,4278265
4465,1,622090,4278266
4466,1,622088,4278268
4467,1,622087,4278269
4468,1,622086,4278271
4469,1,622084,4278272
4470,1,622083,4278274
4471,1,622082,4278275
4472,1,622081,4278277
4473,1,622079,4278278
4474,1,622078,4278280
4475,1,622077,4278282
4476,1,622076,4278283
4477,1,622074,4278285
4478,1,622073,4278286
4479,1,622072,4278288
4480,1,622070,4278289
4481,1,622069,4278291
4482,1,622068,4278292
4483,1,622067,4278294
4484,1,622065,4278295
4485,1,622064,4278297
4486,1,622063,4278298
